wav_filename,dataProcessedBy,dateAdded,speakerPrefix,gender,wav_filesize,duration_seconds,codeSwitch,needsFurtherCheck,transcript,original_transcript,sandbox,date,speakerCode,speakerGender,transcript_clean
BP-RRBPKB1-180.wav,user,20260629.0,BP,m,70550,2.20225,,,ko ꞌai tō tātou ꞌui tūpuna,"ko ꞌai tō tātou ꞌui tūpuna,",,,,,
BP-RRBPKB1-181.wav,user,20260629.0,BP,m,93740,2.9269375,,,ē ko ꞌai tō rātou au ꞌuānga,ē ko ꞌai tō rātou au ꞌuānga.,,,,,
BP-RRBPKB1-182.wav,user,20260629.0,BP,m,165122,5.157625,,,nā te papaꞌanga e ꞌātui i te tangata ki tō rātou ꞌai tūpuna,Nā te papaꞌanga e ꞌātui i te tangata ki tō rātou ꞌai tūpuna.,,,,,
BP-RRBPKB1-183.wav,user,20260629.0,BP,m,96012,2.9979375,,,nā tēia e kite ei rātou ē,"Nā tēia e kite ei rātou ē,",,,,,
BP-RRBPKB1-184.wav,user,20260629.0,BP,m,121474,3.793625,,,nō ꞌea mai te ngāꞌi i kapuaꞌia mai ei,nō ꞌea mai te ngāꞌi i kapuaꞌia mai ei.,,,,,
BP-RRBPKB1-185.wav,user,20260629.0,BP,m,66460,2.0744375,,,nā roto i te imene,"Nā roto i te imene,",,,,,
BP-RRBPKB1-186.wav,user,20260629.0,BP,m,46000,1.4350625,,,i te tua,"i te tua,",,,,,
BP-RRBPKB1-187.wav,user,20260629.0,BP,m,50546,1.577125,,,i te peꞌe,"i te peꞌe,",,,,,
BP-RRBPKB1-188.wav,user,20260629.0,BP,m,60548,1.8896875,,,ē te tapaꞌanga ingoa,ē te tapaꞌanga ingoa,,,,,
BP-RRBPKB1-189.wav,user,20260629.0,BP,m,95558,2.98375,,,e rauka mai ei te papaꞌanga,e rauka mai ei te papaꞌanga.,,,,,
BP-RRBPKB1-190.wav,user,20260629.0,BP,m,135568,4.2340625,,,te tāꞌangaꞌanga i te taieni,TE TĀꞌANGAꞌANGA I TE TAIENI  ,,,,,
BP-RRBPKB1-191.wav,user,20260629.0,BP,m,85102,2.657,,,kua pāpū meitaki,Kua pāpū meitaki,,,,,
BP-RRBPKB1-192.wav,user,20260629.0,BP,m,78280,2.4438125,,,i te au ta'unga taieni ē,"i te au ta'unga taieni ē,",,,,,
BP-RRBPKB1-193.wav,user,20260629.0,BP,m,95558,2.98375,,,ko te to toenga,ko te to-toenga,,,,,
BP-RRBPKB1-194.wav,user,20260629.0,BP,m,64640,2.0175625,,,o tētaꞌi au 'apinga ora,"o tētaꞌi au 'apinga ora,",,,,,
BP-RRBPKB1-195.wav,user,20260629.0,BP,m,95558,2.98375,,,e 'ia ngā'uru tauatini mata'iti,e 'ia ngā'uru tauatini mata'iti,,,,,
BP-RRBPKB1-196.wav,user,20260629.0,BP,m,63278,1.975,,,i te vai 'ua'anga,i te vai 'ua'anga.,,,,,
BP-RRBPKB1-197.wav,user,20260629.0,BP,m,91920,2.8700625,,,i 'akape'ea ra rātou i kite ei,I 'akape'ea ra rātou i kite ei? ,,,,,
BP-RRBPKB1-198.wav,user,20260629.0,BP,m,141480,4.4188125,,,i te mata'iti taua taꞌi tauatini e iva anere ꞌā ngaꞌuru,"I te mata'iti taua- taꞌi tauatini e iva anere ꞌā ngaꞌuru,",,,,,
BP-RRBPKB1-199.wav,user,20260629.0,BP,m,110562,3.452625,,,ē te mata'iti taꞌi tauatini e iva anere rima ngaꞌuru,"ē te mata'iti taꞌi tauatini e iva anere rima ngaꞌuru,",,,,,
BP-RRBPKB1-200.wav,user,20260629.0,BP,m,124202,3.878875,,,kua kitea'ia e te au ta'unga taieni,kua kitea'ia e te au ta'unga taieni,,,,,
BP-RRBPKB1-201.wav,user,20260629.0,BP,m,108288,3.3815625,,,tētaꞌi ravenga e pāpū ei ē,tētaꞌi ravenga e pāpū ei ē,,,,,
BP-RRBPKB1-202.wav,user,20260629.0,BP,m,67824,2.1170625,,,ꞌe ꞌia mata'iti,ꞌe ꞌia mata'iti,,,,,
BP-RRBPKB1-203.wav,user,20260629.0,BP,m,87374,2.728,,,te ta'ito o te au ivi takere,"te ta'ito o te au ivi takere,",,,,,
BP-RRBPKB1-204.wav,user,20260629.0,BP,m,52364,1.6339375,,,te pore'o,"te pore'o,",,,,,
BP-RRBPKB1-205.wav,user,20260629.0,BP,m,48728,1.5203125,,,te ni'o,te ni'o,,,,,
BP-RRBPKB1-206.wav,user,20260629.0,BP,m,75552,2.3585625,,,ē tē vai atura,ē tē vai atura.,,,,,
BP-RRBPKB1-207.wav,user,20260629.0,BP,m,75098,2.344375,,,ko te ingoa o tēia ravenga,Ko te ingoa o tēia ravenga,,,,,
BP-RRBPKB1-208.wav,user,20260629.0,BP,m,112380,3.5094375,,,'e karaponi tātuātau,'e karaponi tātuātau. ,,,,,
BP-RRBPKB1-209.wav,user,20260629.0,BP,m,100560,3.1400625,,,e tā'anga'anga ana te karaponi,E tā'anga'anga ana te karaponi,,,,,
BP-RRBPKB1-210.wav,user,20260629.0,BP,m,63732,1.9891875,,,tātuātau,tātuātau,,,,,
BP-RRBPKB1-211.wav,user,20260629.0,BP,m,116472,3.6373125,,,i tētaꞌi karaponi tūkē 'ua ake rāi,i tētaꞌi karaponi tūkē 'ua ake rāi. ,,,,,
BP-RRBPKB1-212.wav,user,20260629.0,BP,m,195584,6.1095625,,,vaitata rāi ē e pou rava te au 'ātoma karaponi,"Vaitata rāi ē, e pou rava te au 'ātoma karaponi,",,,,,
BP-RRBPKB1-213.wav,user,20260629.0,BP,m,137388,4.2909375,,,ē ono ō rātou porotōni,ē ono ō rātou porotōni,,,,,
BP-RRBPKB1-214.wav,user,20260629.0,BP,m,120564,3.7651875,,,ē ono neutorōni, ē ono neutorōni,,,,,
BP-RRBPKB1-215.wav,user,20260629.0,BP,m,75098,2.344375,,,i roto i te rito,i roto i te rito,,,,,
BP-RRBPKB1-216.wav,user,20260629.0,BP,m,71916,2.2449375,,,nō tētaꞌi 'ātoma,nō tētaꞌi 'ātoma,,,,,
BP-RRBPKB1-218.wav,user,20260629.0,BP,m,48726,1.52025,,,nō te mea ē,"Nō te mea ē,",,,,,
BP-RRBPKB1-219.wav,user,20260629.0,BP,m,126930,3.964125,,,e ta'i ngā'uru mā rua mea iti po'epo'e,e ta'i ngā'uru mā rua mea iti po'epo'e,,,,,
BP-RRBPKB1-220.wav,user,20260629.0,BP,m,68734,2.1455,,,i te katoatoa'anga,i te katoatoa'anga,,,,,
BP-RRBPKB1-221.wav,user,20260629.0,BP,m,117836,3.6799375,,,i roto i te rito nō tētaꞌi 'ātoma,"i roto i te rito nō tētaꞌi 'ātoma, ",,,,,
BP-RRBPKB1-222.wav,user,20260629.0,BP,m,56456,1.7618125,,,kua kapiki'ia ē,"kua kapiki'ia ē,",,,,,
BP-RRBPKB1-223.wav,user,20260629.0,BP,m,145572,4.5466875,,,'e karaponi ta'i ngā'uru mā rua,'e karaponi ta'i ngā'uru mā rua.,,,,,
BP-RRBPKB1-224.wav,user,20260629.0,BP,m,46000,1.4350625,,,inārā,"Inārā,",,,,,
BP-RRBPKB1-225.wav,user,20260629.0,BP,m,178306,5.569625,,,'e tūkē rāi tētaꞌi mea ngā'i mea ngiti meangitikā,'e tūkē rāi tētaꞌi mea ngā'i mea-ngiti- meangitikā,,,,,
BP-RRBPKB1-226.wav,user,20260629.0,BP,m,51456,1.6055625,,,o te karaponi,o te karaponi,,,,,
BP-RRBPKB1-227.wav,user,20260629.0,BP,m,146026,4.560875,,,e tomotomo ana ki roto i tētaꞌi 'apinga ora i te tuātau e ora ra,e tomotomo ana ki roto i tētaꞌi 'apinga ora i te tuātau e ora ra. ,,,,,
BP-RRBPKB1-228.wav,user,20260629.0,BP,m,192402,6.010125,,,e ono ōna porotōni ē varu neutorōni,E ono ōna porotōni ē varu neutorōni.  ,,,,,
BP-RRBPKB1-229.wav,user,20260629.0,BP,m,85556,2.6711875,,,karanga'ia tēia tū karaponi ē,"Karanga'ia tēia tū karaponi ē,",,,,,
BP-RRBPKB1-230.wav,user,20260629.0,BP,m,90102,2.81325,,,'e karaponi ta'i ngā'uru ma 'ā, 'e karaponi ta'i ngā'uru ma 'ā.,,,,,
BP-RRBPKB1-231.wav,user,20260629.0,BP,m,142842,4.461375,,,'e 'apinga moukore te karaponi ta'i ngā'uru ma 'ā,'E 'apinga moukore te karaponi ta'i ngā'uru ma 'ā.,,,,,
BP-RRBPKB1-232.wav,user,20260629.0,BP,m,146482,4.575125,,,'aere mārie 'ua tōna 'akapē'anga,"'Aere mārie 'ua tōna 'akapē'anga,",,,,,
BP-RRBPKB1-233.wav,user,20260629.0,BP,m,116472,3.6373125,,,ē kāre ꞌe tūkē te viviki, ē kāre ꞌe tūkē te viviki,,,,,
BP-RRBPKB1-234.wav,user,20260629.0,BP,m,51456,1.6055625,,,o te 'akapē'anga,o te 'akapē'anga.,,,,,
BP-RRBPKB1-236.wav,user,20260629.0,BP,m,83736,2.6143125,,,mate rava ana tētaꞌi manu,Mate rava ana tētaꞌi manu,,,,,
BP-RRBPKB1-237.wav,user,20260629.0,BP,m,59186,1.847125,,,mē kāre ra tētaꞌi rākau,"mē kāre ra tētaꞌi rākau,",,,,,
BP-RRBPKB1-238.wav,user,20260629.0,BP,m,93284,2.9126875,,,'akamutu rāi i te kai i te karaponi,'akamutu rāi i te kai i te karaponi.,,,,,
BP-RRBPKB1-239.wav,user,20260629.0,BP,m,51000,1.5913125,,,i tēia taime rā,"I tēia taime rā,",,,,,
BP-RRBPKB1-240.wav,user,20260629.0,BP,m,75098,2.344375,,,'āiteite 'ua te patene bit missing: o te 12c ē te 14c i,'āiteite 'ua te patene <bit missing: o te 12C ē te 14C i/>,,,,,
BP-RRBPKB1-242.wav,user,20260629.0,BP,m,112382,3.5095,,,ē te i roto i tōna kiko,ē_te- i roto i tōna kiko,,,,,
BP-RRBPKB1-243.wav,user,20260629.0,BP,m,195130,6.095375,,,ē te patene o tēia ngā 'apinga i te ngā'i e vai ra rāua,ē te patene o tēia ngā 'apinga i te ngā'i e vai ra rāua.,,,,,
BP-RRBPKB1-245.wav,user,20260629.0,BP,m,46000,1.4350625,,,inārā,"Inārā,",,,,,
BP-RRBPKB1-247.wav,user,20260629.0,BP,m,97832,3.0548125,,,nō te mea ē 'e tū mou,nō te mea ē 'e tū mou,,,,,
BP-RRBPKB1-248.wav,user,20260629.0,BP,m,110106,3.438375,,,to te taꞌi ngaꞌuru mā rua karaponi,to te taꞌi ngaꞌuru mā rua karaponi,,,,,
BP-RRBPKB1-249.wav,user,20260629.0,BP,m,113290,3.537875,,,ē 'e tū moukore,"ē, 'e tū moukore",,,,,
BP-RRBPKB1-250.wav,user,20260629.0,BP,m,95558,2.98375,,,tō te karaponi taꞌi ngaꞌuru ma ꞌā,tō te karaponi taꞌi ngaꞌuru ma ꞌā,,,,,
BP-RRBPKB1-251.wav,user,20260629.0,BP,m,196950,6.15225,,,mē vaito'ia te ma'ata o te karaponi o te karapini taꞌi ngaꞌuru mā rua,mē vaito'ia te ma'ata o_te_karaponi- o te karapini taꞌi ngaꞌuru mā rua,,,,,
BP-RRBPKB1-252.wav,user,20260629.0,BP,m,90556,2.8274375,,,ē te karaponi taꞌi ngaꞌuru mā ꞌā,ē te karaponi taꞌi ngaꞌuru mā ꞌā,,,,,
BP-RRBPKB1-253.wav,user,20260629.0,BP,m,59640,1.8613125,,,i roto i te kiko mate,"i roto i te kiko mate,",,,,,
BP-RRBPKB1-254.wav,user,20260629.0,BP,m,66004,2.0601875,,,tē iti 'ua atura,tē iti 'ua atura,,,,,
BP-RRBPKB1-255.wav,user,20260629.0,BP,m,76462,2.387,,,te karaponi taꞌi ngaꞌuru mā ꞌā,te karaponi taꞌi ngaꞌuru mā ꞌā,,,,,
BP-RRBPKB1-257.wav,user,20260629.0,BP,m,96922,3.026375,,,kua kite 'ua te au ta'unga taieni,Kua kite 'ua te au ta'unga taieni,,,,,
BP-RRBPKB1-258.wav,user,20260629.0,BP,m,108744,3.3958125,,,ē mei te te a'a te viviki,ē mei te- te a'a te viviki,,,,,
BP-RRBPKB1-259.wav,user,20260629.0,BP,m,142842,4.461375,,,i te 'akapē o te karaponi taꞌi ngaꞌuru mā ꞌā,i te 'akapē o te karaponi taꞌi ngaꞌuru mā ꞌā.,,,,,
BP-RRBPKB1-260.wav,user,20260629.0,BP,m,171034,5.342375,,,nō reira mē kite rātou ē e 'ia karaponi taꞌi ngaꞌuru mā ꞌā,"Nō reira mē kite rātou ē, e 'ia karaponi taꞌi ngaꞌuru mā ꞌā",,,,,
BP-RRBPKB1-261.wav,user,20260629.0,BP,m,101468,3.1684375,,,e toe ra i roto i te ku i te kiko,"e toe ra i roto i_te_ku- i te kiko,",,,,,
BP-RRBPKB1-262.wav,user,20260629.0,BP,m,66004,2.0601875,,,ka kite rātou ē,ka kite rātou ē,,,,,
BP-RRBPKB1-263.wav,user,20260629.0,BP,m,138298,4.319375,,,mei te a'a te roa i te mate'anga o te manu mē kāre ra te rākau,mei te a'a te roa i te mate'anga o te manu mē kāre ra te rākau,,,,,
BP-RRBPKB1-264.wav,user,20260629.0,BP,m,119654,3.73675,,,ka rauka i te tā'anga'anga i te karaponi,Ka rauka i te tā'anga'anga i te karaponi,,,,,
BP-RRBPKB1-265.wav,user,20260629.0,BP,m,52820,1.6481875,,,tātuātau ki runga,tātuātau ki runga,,,,,
BP-RRBPKB1-266.wav,user,20260629.0,BP,m,49182,1.5345,,,i te au toetoenga,i te au toetoenga,,,,,
BP-RRBPKB1-267.wav,user,20260629.0,BP,m,50092,1.5629375,,,kua taeria,kua taeria ,,,,,
BP-RRBPKB1-268.wav,user,20260629.0,BP,m,121474,3.793625,,,e ono ngaꞌuru tautini mata'iti te roa,e ono ngaꞌuru tautini mata'iti te roa.,,,,,
BP-RRBPKB1-270.wav,user,20260629.0,BP,m,199222,6.22325,,,kua tatuatau'ia e chris rātou ko tōna au 'oa rave ꞌanga'anga,Kua tatuatau'ia e Chris rātou ko tōna au 'oa  rave ꞌanga'anga,,,,,
BP-RRBPKB1-271.wav,user,20260629.0,BP,m,99196,3.0974375,,,i te au toetoenga o o mana,i te au toetoenga o- o Mana.,,,,,
BP-RRBPKB1-272.wav,user,20260629.0,BP,m,112380,3.5094375,,,e rua tauatini ono anere mata'iti,E rua tauatini ono anere mata'iti,,,,,
BP-RRBPKB1-273.wav,user,20260629.0,BP,m,54184,1.6908125,,,te roa,te roa,,,,,
BP-RRBPKB1-274.wav,user,20260629.0,BP,m,209680,6.5500625,,,e ꞌā nga e ꞌā anere mata'iti i raro mai i tā rātou tāmanako'anga,e_ꞌā-nga- e ꞌā anere mata'iti i raro mai i tā rātou tāmanako'anga.,,,,,
BP-RRBPKB1-275.wav,user,20260629.0,BP,m,117382,3.66575,,,'e ma'ata katoa tētaꞌi atu au kite,'E ma'ata katoa tētaꞌi atu au kite,,,,,
BP-RRBPKB1-276.wav,user,20260629.0,BP,m,63276,1.9749375,,,te ka 'oronga'ia mai,te ka 'oronga'ia mai,,,,,
BP-RRBPKB1-277.wav,user,20260629.0,BP,m,101924,3.1826875,,,e tētaꞌi au 'apinga rave rima,e tētaꞌi au 'apinga rave rima,,,,,
BP-RRBPKB1-278.wav,user,20260629.0,BP,m,83736,2.6143125,,,a te au ta'unga taieni,a te au ta'unga taieni.,,,,,
BP-RRBPKB1-279.wav,user,20260629.0,BP,m,65096,2.0318125,,,'ei 'ākara'anga,"'Ei 'ākara'anga,",,,,,
BP-RRBPKB1-280.wav,user,20260629.0,BP,m,183762,5.740125,,,nō nā ra nā roto i te vaito'anga i tētaꞌi ivi meangitikā missing: 'ua o te tangata,"nō-nā_ra- nā roto i te vaito'anga i tētaꞌi ivi meangitikā <missing: 'ua o te tangata,/>",,,,,
BP-RRBPKB1-282.wav,user,20260629.0,BP,m,110562,3.452625,,,ka kite te au ta'unga taieni mei te mea,ka kite te au ta'unga taieni mei te mea,,,,,
BP-RRBPKB1-283.wav,user,20260629.0,BP,m,73280,2.2875625,,,'e tangata kai ma'ata,'e tangata kai ma'ata,,,,,
BP-RRBPKB1-284.wav,user,20260629.0,BP,m,53728,1.6765625,,,i te kai moana,i te kai moana.,,,,,
BP-RRBPKB1-285.wav,user,20260629.0,BP,m,161940,5.0581875,,,ꞌe vaito'anga ūmere tēia nō te mea ka kite rātou ē,"ꞌE vaito'anga  ūmere tēia nō te mea ka kite rātou ē,",,,,,
BP-RRBPKB1-286.wav,user,20260629.0,BP,m,76008,2.3728125,,,'e a'a te tū o te ora'anga,'e a'a te tū o te ora'anga,,,,,
BP-RRBPKB1-287.wav,user,20260629.0,BP,m,87828,2.7421875,,,o te tangata i te tuātau mua,o te tangata i te tuātau mua.,,,,,
BP-RRBPKB1-289.wav,user,20260629.0,BP,m,51454,1.6055,,,otiania,Otiania,,,,,
BP-RRBPKB1-290.wav,user,20260629.0,BP,m,71006,2.2165,,,ko otiania tētaꞌi ingoa,Ko Otiania tētaꞌi ingoa,,,,,
BP-RRBPKB1-291.wav,user,20260629.0,BP,m,68734,2.1455,,,o te au pā ꞌenua patipika,o te au Pā ꞌEnua Patipika,,,,,
BP-RRBPKB1-293.wav,user,20260629.0,BP,m,135568,4.2340625,,,ē te au pae moana e takapini i a ra i a rātou,ē te au pae moana e takapini i_a_ra- i a rātou.,,,,,
BP-RRBPKB1-294.wav,user,20260629.0,BP,m,58276,1.8186875,,,nā tēia ingoa,Nā tēia ingoa,,,,,
BP-RRBPKB1-295.wav,user,20260629.0,BP,m,235140,7.3456875,,,e ꞌakamaꞌara mai ki a tātou ē ꞌe piriꞌanga tō te au ꞌiti tangata kātoatoa o te patipika,"e ꞌakamaꞌara mai ki a tātou ē, ꞌe piriꞌanga tō te au ꞌiti tangata kātoatoa o te Patipika",,,,,
BP-RRBPKB1-296.wav,user,20260629.0,BP,m,55548,1.7334375,,,tētaꞌi ki tētaꞌi,tētaꞌi ki tētaꞌi.,,,,,
BP-RRBPKB1-297.wav,user,20260629.0,BP,m,55092,1.7191875,,,ꞌokotaꞌi katoa,ꞌOkotaꞌi katoa,,,,,
BP-RRBPKB1-298.wav,user,20260629.0,BP,m,136478,4.2625,,,o rātou aorangi e noꞌo ra:,o rātou aorangi e noꞌo ra:,,,,,
BP-RRBPKB1-299.wav,user,20260629.0,BP,m,102378,3.196875,,,te moana maꞌatamaꞌata rava atu,te moana maꞌatamaꞌata rava atu,,,,,
BP-RRBPKB1-300.wav,user,20260629.0,BP,m,73280,2.2875625,,,i runga i tēia nei ao,i runga i tēia nei Ao.,,,,,
BP-RRBPKB1-301.wav,user,20260629.0,BP,m,83282,2.600125,,,vaitata rāi ē,Vaitata rāi ē,,,,,
BP-RRBPKB1-302.wav,user,20260629.0,BP,m,96468,3.0121875,,,kua kapi i te moana patipika ꞌokotaꞌi,kua kapi i te Moana Patipika ꞌokotaꞌi,,,,,
BP-RRBPKB1-303.wav,user,20260629.0,BP,m,87828,2.7421875,,,toru i tēia nei ao,toru i tēia nei Ao.,,,,,
BP-RRBPKB1-304.wav,user,20260629.0,BP,m,92376,2.8843125,,,maꞌata atu tēia mea,Maꞌata atu tēia_mea,,,,,
BP-RRBPKB1-305.wav,user,20260629.0,BP,m,75098,2.344375,,,tēia mei te mea,tēia mei te mea,,,,,
BP-RRBPKB1-306.wav,user,20260629.0,BP,m,56456,1.7618125,,,e kāpitiꞌia,e kāpitiꞌia,,,,,
BP-RRBPKB1-307.wav,user,20260629.0,BP,m,99650,3.111625,,,te au ꞌenua kātoatoa o tēia nei ao,te au ꞌenua kātoatoa o tēia nei Ao.,,,,,
BP-RRBPKB1-308.wav,user,20260629.0,BP,m,98740,3.0831875,,,tūkētūkē te au tū motu,Tūkētūkē te au tū motu,,,,,
BP-RRBPKB1-309.wav,user,20260629.0,BP,m,72826,2.273375,,,i roto i te pā ꞌenua patipika,i roto i te Pā ꞌEnua Patipika.,,,,,
BP-RRBPKB1-310.wav,user,20260629.0,BP,m,98286,3.069,,,e karangaꞌia ana a aotearoa,E karangaꞌia ana a Aotearoa,,,,,
BP-RRBPKB1-311.wav,user,20260629.0,BP,m,68278,2.13125,,,ē niu kini ē:,ē Niu Kini ē:,,,,,
BP-RRBPKB1-312.wav,user,20260629.0,BP,m,91920,2.8700625,,,ꞌe ꞌenua maꞌaki,ꞌe ꞌenua maꞌaki.,,,,,
BP-RRBPKB1-314.wav,user,20260629.0,BP,m,114198,3.56625,,,ko te tumu kāpitiꞌia rāua,"Ko te tumu, kāpitiꞌia rāua",,,,,
BP-RRBPKB1-315.wav,user,20260629.0,BP,m,173762,5.427625,,,ki te au potonga ꞌenua maꞌatamaꞌata i te tuātau mirioni mirioni,ki te au potonga ꞌenua maꞌatamaꞌata i te tuātau mirioni mirioni,,,,,
BP-RRBPKB1-316.wav,user,20260629.0,BP,m,64640,2.0175625,,,te mataꞌiti topa ki muri,te mataꞌiti topa ki muri.,,,,,
BP-RRBPKB1-317.wav,user,20260629.0,BP,m,199676,6.2374375,,,ꞌe tūkē rāi te au ꞌenua pupu pupū ake i raro i te moana,ꞌE tūkē rāi te au ꞌenua pupu- pupū ake i raro i te moana. ,,,,,
BP-RRBPKB1-318.wav,user,20260629.0,BP,m,91922,2.870125,,,ka ꞌangaꞌia tēia,Ka ꞌangaꞌia tēia,,,,,
BP-RRBPKB1-319.wav,user,20260629.0,BP,m,75552,2.3585625,,,mē ono ake te keokeo,mē ono ake te keokeo,,,,,
BP-RRBPKB1-320.wav,user,20260629.0,BP,m,143298,4.475625,,,o tētaꞌi maunga nō raro mai i te moana,"o tētaꞌi maunga nō raro mai i te moana,",,,,,
BP-RRBPKB1-321.wav,user,20260629.0,BP,m,103288,3.2253125,,,ki runga ake i te kiri ā tai,ki runga ake i te kiri-ā-tai.,,,,,
BP-RRBPKB1-322.wav,user,20260629.0,BP,m,84190,2.6285,,,pou rava rāi tēia au ꞌenua,"Pou rava rāi tēia au ꞌenua,",,,,,
BP-RRBPKB1-323.wav,user,20260629.0,BP,m,56912,1.7760625,,,a rarotonga,"a Rarotonga,",,,,,
BP-RRBPKB1-324.wav,user,20260629.0,BP,m,47364,1.4776875,,,a niuē,"a Niuē,",,,,,
BP-RRBPKB1-325.wav,user,20260629.0,BP,m,137386,4.290875,,,ē tētaꞌi au ꞌenua i ꞌāmoa ē tonga,ē tētaꞌi au ꞌenua i ꞌĀmoa ē Tonga,,,,,
BP-RRBPKB1-326.wav,user,20260629.0,BP,m,163758,5.115,,,ꞌe ꞌenua maunga ꞌe ꞌenua maunga pupū,ꞌe_ꞌenua_maunga-  ꞌe ꞌenua maunga pupū.,,,,,
BP-RRBPKB1-327.wav,user,20260629.0,BP,m,79646,2.4865,,,te au motu tei karangaꞌia ē,Te au motu tei karangaꞌia ē,,,,,
BP-RRBPKB1-328.wav,user,20260629.0,BP,m,75552,2.3585625,,,ꞌenua kāo,ꞌenua kāo,,,,,
BP-RRBPKB1-329.wav,user,20260629.0,BP,m,97832,3.0548125,,,mē kāre ꞌe motu,mē kāre ꞌe motu ,,,,,
BP-RRBPKB1-331.wav,user,20260629.0,BP,m,55092,1.7191875,,,ꞌe kāoa te reira,ꞌe kāoa te reira,,,,,
BP-RRBPKB1-332.wav,user,20260629.0,BP,m,121474,3.793625,,,tei tupu mai mei raro i te taꞌua,tei tupu mai mei raro i te taꞌua,,,,,
BP-RRBPKB1-333.wav,user,20260629.0,BP,m,75554,2.358625,,,o te moana,o te moana,,,,,
BP-RRBPKB1-334.wav,user,20260629.0,BP,m,72824,2.2733125,,,ki runga ake i te kiri ā tai,ki runga ake i te kiri-ā-tai.,,,,,
BP-RRBPKB1-335.wav,user,20260629.0,BP,m,54638,1.705,,,i te maꞌataꞌanga,I te maꞌataꞌanga,,,,,
BP-RRBPKB1-336.wav,user,20260629.0,BP,m,42816,1.3355625,,,o te taime,o te taime,,,,,
BP-RRBPKB1-337.wav,user,20260629.0,BP,m,152392,4.7598125,,,e tupu ana te kāoa nā te pae maꞌata matamata,e tupu ana te kāoa nā te pae maꞌata- matamata,,,,,
BP-RRBPKB1-338.wav,user,20260629.0,BP,m,83282,2.600125,,,o te maunga pupū,o te maunga pupū.,,,,,
BP-RRBPKB1-339.wav,user,20260629.0,BP,m,122384,3.8220625,,,ka tae rāi te tuātau ka riro mai paꞌa,Ka tae rāi te tuātau ka riro mai paꞌa,,,,,
BP-RRBPKB1-340.wav,user,20260629.0,BP,m,75098,2.344375,,,ꞌei akau kāoa,ꞌei akau kāoa.,,,,,
BP-RRBPKB1-341.wav,user,20260629.0,BP,m,91010,2.841625,,,mē pou te ririnui o te maunga pupū,Mē pou te ririnui o te maunga pupū,,,,,
BP-RRBPKB1-343.wav,user,20260629.0,BP,m,79646,2.4865,,,ka ꞌakangaro mārie ki raro i te tai,ka ꞌakangaro mārie ki raro i te tai.,,,,,
BP-RRBPKB1-344.wav,user,20260629.0,BP,m,100104,3.1258125,,,mē tae ra ki tētaꞌi tuātau,"Mē tae ra ki tētaꞌi tuātau,",,,,,
BP-RRBPKB1-345.wav,user,20260629.0,BP,m,84192,2.6285625,,,ka toe ꞌua mai ko te kāoa,ka toe ꞌua mai ko te kāoa.,,,,,
BP-RRBPKB1-346.wav,user,20260629.0,BP,m,119654,3.73675,,,ka tupu ꞌua atu rāi i runga i te kiri ā tai,Ka tupu ꞌua atu rāi i runga i te kiri-ā-tai.,,,,,
BP-RRBPKB1-347.wav,user,20260629.0,BP,m,49182,1.5345,,,mei te mea ē,"Mei te mea ē,",,,,,
BP-RRBPKB1-348.wav,user,20260629.0,BP,m,60550,1.88975,,,ā tētaꞌi tuātau,"ā tētaꞌi tuātau,",,,,,
BP-RRBPKB1-349.wav,user,20260629.0,BP,m,117382,3.66575,,,ka topa te teitei o te tai ki raro,ka topa te teitei o te tai ki raro,,,,,
BP-RRBPKB1-350.wav,user,20260629.0,BP,m,58730,1.832875,,,ka ꞌāite rāi tēia motu,ka ꞌāite rāi tēia motu,,,,,
BP-RRBPKB1-351.wav,user,20260629.0,BP,m,79190,2.47225,,,ki te motu ꞌakaꞌaka ꞌua nei,ki te motu ꞌakaꞌaka ꞌua nei.,,,,,
BP-RRBPKB1-352.wav,user,20260629.0,BP,m,68278,2.13125,,,ko tokelau tētaꞌi pā motu,Ko Tokelau tētaꞌi pā motu,,,,,
BP-RRBPKB1-353.wav,user,20260629.0,BP,m,63276,1.9749375,,,mei tēia te tū,mei tēia te tū.,,,,,
BP-RRBPKB1-355.wav,user,20260629.0,BP,m,72824,2.2733125,,,ko te totoꞌaꞌanga,Ko te totoꞌaꞌanga,,,,,
BP-RRBPKB1-356.wav,user,20260629.0,BP,m,89192,2.7848125,,,o te au ꞌenua o te pā ꞌenua patipika,"o te au ꞌenua o te Pā ꞌEnua Patipika,",,,,,
BP-RRBPKB1-357.wav,user,20260629.0,BP,m,97378,3.040625,,,mei vaiꞌī i ꞌapa tokerau ki aotearoa,mei Vaiꞌī i ꞌapa tokerau ki Aotearoa,,,,,
BP-RRBPKB1-358.wav,user,20260629.0,BP,m,49182,1.5345,,,i te tonga,i te tonga,,,,,
BP-RRBPKB1-359.wav,user,20260629.0,BP,m,113290,3.537875,,,ē mei niu kini i te pae ꞌopunga ki rapa nui,ē mei Niu Kini i te pae ꞌopunga ki Rapa Nui,,,,,
BP-RRBPKB1-360.wav,user,20260629.0,BP,m,53274,1.662375,,,i te ꞌitinga,i te ꞌitinga.,,,,,
BP-RRBPKB1-361.wav,user,20260629.0,BP,m,56002,1.747625,,,ko niu kini,Ko Niu Kini,,,,,
