path,sentence
data/processed/sentence_audio/Sentence_for_entry_1160.wav,hilaa iika teetsatuuliiha
data/processed/sentence_audio/Sentence_for_entry_1297.wav,lheehsti tsiihinhooheelhi nuulhsthaniitoolvv'i
data/processed/sentence_audio/Sentence_for_entry_0106.wav,tiitoolanvvhsti teekoolhvvhskoo ata taayoolhvhskoo'i
data/processed/sentence_audio/Sentence_for_entry_1055.wav,koohuuhsti :niiyho aahseenhv lha yakwaanhtha iyuuhsti keehsvv'i
data/processed/sentence_audio/Sentence_for_entry_0770.wav,haatlv aneehi na analaahskaliihski
data/processed/sentence_audio/Sentence_for_entry_1864.wav,koohiiki tsikeehsvv aniiyvvwakiihski taaniinhooheehskvv aniitsalaki
data/processed/sentence_audio/Sentence_for_entry_0643.wav,tikoohstaaya tuuhsuhkalhv kvhti tuunhuukoohsv weehsa
data/processed/sentence_audio/Sentence_for_entry_0980.wav,itsee anhawotsiinvvneelvv'i
data/processed/sentence_audio/Sentence_for_entry_0964.wav,eeliikwuuhs yihskhinoohihs uunhaa koolhvvhsvv kanuuko'ihstohtii'i
data/processed/sentence_audio/Sentence_for_entry_1811.wav,lha yakwalhstaayvvnhee hsunaale nookwuunhv aakiyoohsiiha
data/processed/sentence_audio/Sentence_for_entry_0293.wav,atshuutsakwu tsikeehsvv uukhthohvhsvv'i
data/processed/sentence_audio/Sentence_for_entry_1394.wav,tikaakeeti keehsv tihsaltooti nvvya khilo noohsteeliihskvvna yiki
data/processed/sentence_audio/Sentence_for_entry_1210.wav,tsiihstvvna ataatsvvyhski uwaatsvvyhvv uulaahsihteeni
data/processed/sentence_audio/Sentence_for_entry_0048.wav,aakaluuka uwaanhila tluhkvv'i uutanuutheeyoolvv'i
data/processed/sentence_audio/Sentence_for_entry_0276.wav,hi'a alaahskaliihski akhskaniita
data/processed/sentence_audio/Sentence_for_entry_0128.wav,aakee witakeetooli lheeka
data/processed/sentence_audio/Sentence_for_entry_1342.wav,khuwaayowituulvvwhihstaaneeho tsoohstataanhvvlhi
data/processed/sentence_audio/Sentence_for_entry_1567.wav,tlvv uutootakwiitiihsvv takaluhtsi
data/processed/sentence_audio/Sentence_for_entry_1595.wav,tsoolhkihs uukvvwiyuuhi
data/processed/sentence_audio/Sentence_for_entry_0303_01.wav,aalaahsta'eehskvv uulhv iinata
data/processed/sentence_audio/Sentence_for_entry_0181.wav,takwaleela kvhti uuwaanhila thaluukiihski keethv uulhiyvhkwitvvnvv'i
data/processed/sentence_audio/Sentence_for_entry_0359.wav,amaayuulhti taakinaawhthvvhv hi'a tiilaahsuulo
data/processed/sentence_audio/Sentence_for_entry_0229.wav,hilaa yuutanvvhiita eeliikwu yhaayhu'iinuuka
data/processed/sentence_audio/Sentence_for_entry_1373.wav,tekalanvtv yitunehstalata noya anilakeytvhsko'i nvnohi tsunilvwhihstanehi
data/processed/sentence_audio/Sentence_for_entry_1816.wav,vvle anoohsta tikaayheehsti aanatiihskoo iikaata
data/processed/sentence_audio/Sentence_for_entry_0854.wav,tuuhkiiloo'onhiiti aahse teekaatsvvwaahstiihaheenhoo tiinhawo
data/processed/sentence_audio/Sentence_for_entry_1636.wav,lha oohsta yakwataanhtha uuyhvvtla aakiniiyiiha
data/processed/sentence_audio/Sentence_for_entry_0283_02.wav,winuuluhtsvvnakwu uukhthahvvhstii uutuulvvhvv'i
data/processed/sentence_audio/Sentence_for_entry_1511.wav,thuuleetsi nitaakvvnhta'eelv tsuuniitlvvkii'i
data/processed/sentence_audio/Sentence_for_entry_0525_01.wav,tiiniiyoolhi hskwaalheehsti taanaaneeloohvhska
data/processed/sentence_audio/Sentence_for_entry_1774.wav,koohuuhsti uuyhvhsti uuwaawhsvvka aatiiha
data/processed/sentence_audio/Sentence_for_entry_1031.wav,ahani ayeetlhi heethvvka
data/processed/sentence_audio/Sentence_for_entry_0593.wav,tuulaahsuula'iiyvvhsv tikanvvhiiti keehsvv iyuuhsti tuulaahsuulhv
data/processed/sentence_audio/Sentence_for_entry_1067.wav,atsiila uutskathi kvhti aakhtlvvha kaluyhsti koohstaaya nuulhsthanv'i
data/processed/sentence_audio/Sentence_for_entry_1263.wav,uuyhvhsti khaawhi aakilvvkwhti
data/processed/sentence_audio/Sentence_for_entry_0484.wav,lheehsti tsihihtheelvvnhi ayvvhtlo
data/processed/sentence_audio/Sentence_for_entry_1764.wav,witsvvkheewawu
data/processed/sentence_audio/Sentence_for_entry_1086_02.wav,na kuuku ama aatliihstv kuulhvhska
data/processed/sentence_audio/Sentence_for_entry_0194.wav,wahka kaneeka koolhvhthanvv anhawo aakina'a
data/processed/sentence_audio/Sentence_for_entry_1685.wav,lha aahse uulhskeeta yikeehse'i
data/processed/sentence_audio/Sentence_for_entry_0701.wav,tikhanowatvvhsti yituuniiyoohsthana ikaata kvvwakhthi naanatvvneehoo'i
data/processed/sentence_audio/Sentence_for_entry_0786.wav,kaatshinoohsta yuwiikanvvnhe ohsi yikeehse
data/processed/sentence_audio/Sentence_for_entry_1237.wav,wahka tsuukhanvvhsteena tiilhstiihski nuulhsthanv uunaalii'i
data/processed/sentence_audio/Sentence_for_entry_1732_02.wav,uuhskanooli kaloohi nikvvwhsti khoohi iika
data/processed/sentence_audio/Sentence_for_entry_0756.wav,staaya tsuunhsaneehsv hsteeyita taakwaahskaleehsthanvv'i
data/processed/sentence_audio/Sentence_for_entry_0121.wav,tsuulaahsihteeni taakaanowhtiiha
data/processed/sentence_audio/Sentence_for_entry_1436.wav,hilaa ikaa hseelu teehathvhihsta khoohi kooki
data/processed/sentence_audio/Sentence_for_entry_0195.wav,itsee kaahsaleeni aatsinvvneelv aahseenho lha yuunhawoo'e'i
data/processed/sentence_audio/Sentence_for_entry_0734.wav,toohiyu uuyhvvtla tooyi
data/processed/sentence_audio/Sentence_for_entry_0122.wav,kooki yinuulhsthana aakaanawoohskoo'i
data/processed/sentence_audio/Sentence_for_entry_1303.wav,kaalhita kvhti taayoohiha khanuuna
data/processed/sentence_audio/Sentence_for_entry_1630.wav,kato uhsti uuyhooluuha amaayi
data/processed/sentence_audio/Sentence_for_entry_1065.wav,tsalvvkwhtihs koola
data/processed/sentence_audio/Sentence_for_entry_1690.wav,staayi akoowhahthvhtii ulhsihkvv khiloo uulhsihki yuunhuwa
data/processed/sentence_audio/Sentence_for_entry_1673.wav,tsoohstaatanhvvtlhi uultsiihskwaneeta uuhsthihka
data/processed/sentence_audio/Sentence_for_entry_1481.wav,haatlvv heetoohe hsvvhi tsikeehsvv'i
data/processed/sentence_audio/Sentence_for_entry_1233.wav,koohiiti uutiilhehkvv yikanee unvvti tsuunhatsoohsti nikalhstiihskoo'i
data/processed/sentence_audio/Sentence_for_entry_0872.wav,takwaleela uutiinvvthana kilhi uuliiwhootsvv'i
data/processed/sentence_audio/Sentence_for_entry_1800.wav,uwooyeeni kvhti uuyooliilvv'i
data/processed/sentence_audio/Sentence_for_entry_1503.wav,thoohiikwu ayv nihinaa
data/processed/sentence_audio/Sentence_for_entry_1091.wav,kaayuula khilo tsiinvvwhsthana tsuwuutheehsti hi'a nvvya tsaaniilakeeya
data/processed/sentence_audio/Sentence_for_entry_0617.wav,ateela akhthiiyi ateela taahsehiha
data/processed/sentence_audio/Sentence_for_entry_0487.wav,katoo tsitsalvvkwhti tsathiyoohsti
data/processed/sentence_audio/Sentence_for_entry_1138.wav,lha ilvhtlvv yitakeehsi khoohi iika
data/processed/sentence_audio/Sentence_for_entry_0442.wav,iinata ahskhooli iiyoolv kaalhita kvhti
data/processed/sentence_audio/Sentence_for_entry_0592.wav,tiitse tiilaahsuulo tsuulaahsuulhti uutuuli wiili
data/processed/sentence_audio/Sentence_for_entry_0188.wav,ookinvvhsa ookinalaahskalvvha tsiilhoohsvv'i
data/processed/sentence_audio/Sentence_for_entry_0037.wav,kiikake atsvvyhsti aataneetliiyvvna
data/processed/sentence_audio/Sentence_for_entry_0917.wav,thalhskoo anoowheeli uuhsvvteena kaloowe kaaneeha
data/processed/sentence_audio/Sentence_for_entry_1000.wav,keethv katha anaakaliihski atsvvhsti
data/processed/sentence_audio/Sentence_for_entry_0973.wav,kanvvkwaloohsti tsiki tiinheehskeehski uwhthaniitaahsti
data/processed/sentence_audio/Sentence_for_entry_0481.wav,lheehsti yhihskaaheehsti tsthayoohstii'i
data/processed/sentence_audio/Sentence_for_entry_1683.wav,kaloohihstii uulhstu'iita keehsvv aakwateeloohoohsa waakiyvvlhvv'i
data/processed/sentence_audio/Sentence_for_entry_1362.wav,nikaata yvvwi kvvwhthvvkaanv kawooniihskvv'i
data/processed/sentence_audio/Sentence_for_entry_0483.wav,tiitheeliitoteekvvtiiye'a
data/processed/sentence_audio/Sentence_for_entry_1637.wav,lheehsti tsitsayhvvtshinvvtsi
data/processed/sentence_audio/Sentence_for_entry_0381.wav,tsoola'ni hihsalatvvka
data/processed/sentence_audio/Sentence_for_entry_0023.wav,uuhskwa'ta koowheeli teekoowheeliihskvv uutaayhaahsthanvv'i
data/processed/sentence_audio/Sentence_for_entry_0555.wav,koohiita tuuweethinv khila tuutaayohsvv'i
data/processed/sentence_audio/Sentence_for_entry_0562.wav,kaahskiloo tiilhihkeehski uwaahsa taalhihkeehskvv uukoohvv'i
data/processed/sentence_audio/Sentence_for_entry_0691.wav,tsuuneenha'i tskwiihsti tsuukvvwalhti tiinhawo tuuniina'oo'i
data/processed/sentence_audio/Sentence_for_entry_0518.wav,sookwili uuniiyvvhstii uuyhthanv hsookwili
data/processed/sentence_audio/Sentence_for_entry_0720.wav,khiloo tla'ita nikvvnhteehsiitooha
data/processed/sentence_audio/Sentence_for_entry_0423.wav,uwootuuhi uulhsuuwhihsvv anhawo aahskoolvvka
data/processed/sentence_audio/Sentence_for_entry_0993.wav,kaahskilo tiitlhihkeehski uuwootlhvnhv eetuutsi
data/processed/sentence_audio/Sentence_for_entry_1126.wav,kahskilvv hawiini tiitla kanhka weehsa
data/processed/sentence_audio/Sentence_for_entry_0659.wav,uuthvhsonhv tiitanhthohsti teekanvvkaliiha
data/processed/sentence_audio/Sentence_for_entry_1835.wav,waaleela lha aneetoohi yiki
data/processed/sentence_audio/Sentence_for_entry_0059.wav,aatawi tsuutoo'ita ahskaya uutuuli hstalhinoohehti
data/processed/sentence_audio/Sentence_for_entry_1139.wav,iikaata yvvwi lha ilvvhiyu tsuunataahstuuti uuniiyvvlhv yikeehsoo'i
data/processed/sentence_audio/Sentence_for_entry_1791.wav,aahsiila'tvv tuutlhvvnv tsuwooteewhiita tiinhawo
data/processed/sentence_audio/Sentence_for_entry_1212.wav,tsiihskwookwoo kiikakee keehso kaneetsii'i
data/processed/sentence_audio/Sentence_for_entry_1228.wav,na tikalookiihski tsuukanhteena aawhihska
data/processed/sentence_audio/Sentence_for_entry_0923.wav,itsee aataaneelv kaneela
data/processed/sentence_audio/Sentence_for_entry_1324_01.wav,khilaa uhsvv aakilhvvnhv uhsv tsikeehsvv'i
data/processed/sentence_audio/Sentence_for_entry_0175.wav,tsiiyu tiineelhtohti uulvvkwhta uulhawiithtohti
data/processed/sentence_audio/Sentence_for_entry_0491.wav,na ahskaya tsikawooni amayeelhi uukvvwiyuuhi yikalhstiihski athohkiiyaahski
data/processed/sentence_audio/Sentence_for_entry_0654.wav,iikaata taatseeliihstv tsuutaanhaawita tekeethoo'i
data/processed/sentence_audio/Sentence_for_entry_0536.wav,kalhtsoote aakiyvvlhv uukaanhaniilha
data/processed/sentence_audio/Sentence_for_entry_1143_01.wav,yuukaanhana lhawoothuuhi nitekalhstiihsko teekanvvnhvv'i
data/processed/sentence_audio/Sentence_for_entry_1534.wav,uutaahstvvtihsti keehsv waalhi'iloohiha yitvvyoohstii tikhanoowatvvhsti
data/processed/sentence_audio/Sentence_for_entry_0986.wav,nulhaniikvvkv khtiihskoo yuwaahsakwaleelha na uuthana kaakwathti
data/processed/sentence_audio/Sentence_for_entry_0540.wav,katoo aanatvvnee aniiyvvwi
data/processed/sentence_audio/Sentence_for_entry_1057.wav,kaakoo uuneehsti koowheeli hoowheeli'a
data/processed/sentence_audio/Sentence_for_entry_1221.wav,tso'inee iika tsikeehsv kvvwaanhikiita
data/processed/sentence_audio/Sentence_for_entry_0891.wav,tsuutanvvkalvvta nitowaanhvvna yiki tiitseehsto kaluuyhsti yanhkhilv'vka
data/processed/sentence_audio/Sentence_for_entry_1657.wav,uukheetaliiyvv aataaneela tsuweenvvhsvv'i
data/processed/sentence_audio/Sentence_for_entry_0941.wav,uutsi uutseeli iyuulhsthanvv kaniilhatiihsti uuwaaya
data/processed/sentence_audio/Sentence_for_entry_1708.wav,nikoohiilv uunvvti akinatiinvvti aakineehoo'i
data/processed/sentence_audio/Sentence_for_entry_0887.wav,hale nuuloohsv'i
data/processed/sentence_audio/Sentence_for_entry_0213.wav,koohuuhsti yakvvhskalvvneela ahiita aawhahthiihsko'i
data/processed/sentence_audio/Sentence_for_entry_0998.wav,khiloo kaahsvnhkvv uthvkana kilhi uutanaawhsthanvv'i
data/processed/sentence_audio/Sentence_for_entry_1165.wav,tso'i iikaahsvvthi ata tiikhiwahihsti aakwatuuliiha
data/processed/sentence_audio/Sentence_for_entry_0027.wav,kalvvkwhti koowheeli aahskaaka ataayhoonehti
data/processed/sentence_audio/Sentence_for_entry_0692.wav,hilaa iikaa tiinhawoohstohti teetsatuuliha
data/processed/sentence_audio/Sentence_for_entry_1445.wav,skwaantseehstv wuuweetoolv thoohi eetoohv ikoohiita
data/processed/sentence_audio/Sentence_for_entry_1634.wav,uuyhvvtlvvhs hinheeki
data/processed/sentence_audio/Sentence_for_entry_1767.wav,aniiwhsvvkihs uunvvnhsv teetsaha
data/processed/sentence_audio/Sentence_for_entry_1132.wav,hi'a tiikweetsi
data/processed/sentence_audio/Sentence_for_entry_0706.wav,tiikhthohti kvhti yuwhiiyakaathanha hiiyooliiki
data/processed/sentence_audio/Sentence_for_entry_0085.wav,kato uuhsti atiithahsti tsatuuli
data/processed/sentence_audio/Sentence_for_entry_1606.wav,haatlv wikaneela uulhoki
data/processed/sentence_audio/Sentence_for_entry_0607.wav,tsikwiihsti aniitsalaki tuunatloohsv talikwa ukvwiyuhi kawooniihskvv uunahthvvkooti uuniiyeelvvhsvv'i
data/processed/sentence_audio/Sentence_for_entry_0205.wav,ahooli uuleeyvvhsv uutiilhehki uukama aatiithahskvv'i
data/processed/sentence_audio/Sentence_for_entry_1575.wav,uulikoohvhsti iiyv tsuukalooka tsuutaleenhvvta tsuulhsuuwhita nitootakalhsthani
data/processed/sentence_audio/Sentence_for_entry_0153_01.wav,aahsano uwoolhvhtohti uukvvhalvvhvv'i
data/processed/sentence_audio/Sentence_for_entry_0396_01.wav,hihstuuhvvka kaloohihstii'i
data/processed/sentence_audio/Sentence_for_entry_0814.wav,kaatu uukanaahsta uwaathti atvvnv'ihstiiha
data/processed/sentence_audio/Sentence_for_entry_0768.wav,tsiiyuuhi tuuniihsohtsv ekwooni aniiyohski
data/processed/sentence_audio/Sentence_for_entry_1613.wav,lheehsti teetluhkvv tuunhaahstetlvv ythitluyhskeehsti
data/processed/sentence_audio/Sentence_for_entry_0053.wav,ikaata aniitsalaki uuniilvvkwhti aniitaaweehi tsuuniinhoohehtiiyi
data/processed/sentence_audio/Sentence_for_entry_1726.wav,uuhstii aatlooyhihvv kaathvvkii'a
data/processed/sentence_audio/Sentence_for_entry_0627.wav,tawooliyuuhsti kvhti uuhstuunhvv'i hsvvtooni kvvkuuhskvv'i
data/processed/sentence_audio/Sentence_for_entry_0325_02.wav,tsuunataahstuutii aaya'v uulthiihsvv'i
data/processed/sentence_audio/Sentence_for_entry_1095.wav,kalhtsoote kalhtsoothv kvvkuuhskoo yuukaanhana
data/processed/sentence_audio/Sentence_for_entry_0333.wav,alhstaayhti utaananeehsvvhvhsti uutuuliha
data/processed/sentence_audio/Sentence_for_entry_0751.wav,kato uuhsti tsuulhsuuwhita tuuliiyooha
data/processed/sentence_audio/Sentence_for_entry_0513.wav,hilaa aayaatholhvv hikooliiye'a
data/processed/sentence_audio/Sentence_for_entry_1257.wav,ookinaalii'i tsuweenvvhsvv witakeetooli
data/processed/sentence_audio/Sentence_for_entry_0435.wav,thamaalhi uwaanhsvv aahskwanuutska
data/processed/sentence_audio/Sentence_for_entry_1684.wav,na analaahskaliihski tiitsee tuunalhstuula
data/processed/sentence_audio/Sentence_for_entry_1252.wav,tsuunalhstaayhtii aatsinaalha'i ookinaalii'i
data/processed/sentence_audio/Sentence_for_entry_0253.wav,atsiila keelhohi uuwooniihsv taanatlohskvv'i
data/processed/sentence_audio/Sentence_for_entry_1465_01.wav,so'i tikhanvvhsuulv waayvvha
data/processed/sentence_audio/Sentence_for_entry_1176.wav,itsuula teehstiilvwhstaaneelv'i hsunaalee'i
data/processed/sentence_audio/Sentence_for_entry_0043.wav,kato uuhsti hataanhtheeha
data/processed/sentence_audio/Sentence_for_entry_1335.wav,khoohstu hilaki oohsii'i
data/processed/sentence_audio/Sentence_for_entry_1195.wav,vvhski iyuuhsti aakwatuuliiha
data/processed/sentence_audio/Sentence_for_entry_0064.wav,ahiitahs ateelhohkwaahsti tsalaki kawooniihihsti
data/processed/sentence_audio/Sentence_for_entry_0083.wav,tiinataaniyiihski tuukooha tiitaahihi uutiihskalhanvv'i
data/processed/sentence_audio/Sentence_for_entry_1441.wav,skoohi iyuwaanhilvv nituulhsinhiihsv kakaathoohstiihsko khanooheehskvv atayvvlathvhski aakihvv'i
data/processed/sentence_audio/Sentence_for_entry_0448.wav,taanhawa aalhihv aatsiihsoonvvnhe ahskaya
data/processed/sentence_audio/Sentence_for_entry_1535.wav,uutaawatiihskvv :natsaweehsoolvvhsti tsuuniilvvwhstaaneehi
data/processed/sentence_audio/Sentence_for_entry_0107.wav,hiiyooliikihs khiloo aatooniihski ateelhohkwaahski
data/processed/sentence_audio/Sentence_for_entry_1580_02.wav,oohsi na'vv uuwoolha uukaanawoohska
data/processed/sentence_audio/Sentence_for_entry_1646.wav,koohuuhsti yikoohseela aatseetstiihskoo'i
data/processed/sentence_audio/Sentence_for_entry_1430.wav,hihstuunhv hstuuti na wahka aaniiloohsonhvv'i
data/processed/sentence_audio/Sentence_for_entry_1475.wav,sunaalee tha'li yuwaanhilv tsikeehseehsti taahsvvhsti tiitloohihsti'i
data/processed/sentence_audio/Sentence_for_entry_0505.wav,uutoohiyu aathvhska
data/processed/sentence_audio/Sentence_for_entry_0864.wav,weehsa uukheeheena kiilhi weehsa tluhkvv'i uulvvhsvv'i
data/processed/sentence_audio/Sentence_for_entry_1773.wav,tsuwaahsvvhi nituulhsthanvv tsuwooyeeni tuyhvvtlateela
data/processed/sentence_audio/Sentence_for_entry_1120.wav,kvwaathuuwhita nuunatvvnhv aniiyohski
data/processed/sentence_audio/Sentence_for_entry_0685.wav,tikoohsiihsohti uuthayoolhv kalvvkwhti koowheeli uukooliiyee'a
data/processed/sentence_audio/Sentence_for_entry_0663.wav,tiinataahstooyeehski tsuunateelhohkwaahstii tuuteelhohkwa'vv'i
data/processed/sentence_audio/Sentence_for_entry_1518.wav,lha yakwaanhthe uutaanhiilke keehsvv'i
data/processed/sentence_audio/Sentence_for_entry_1620.wav,kaayuulahs tsaanhiha
data/processed/sentence_audio/Sentence_for_entry_0664.wav,tsayvvlhvv'ihs tsuunataahstuuti
data/processed/sentence_audio/Sentence_for_entry_1275.wav,nvvya kvvhti teekvvnhihv tuunhaalvvhsthanvv khantsihsteetsi
data/processed/sentence_audio/Sentence_for_entry_0520_02.wav,eelati waaya tikoowheelooti
data/processed/sentence_audio/Sentence_for_entry_1748.wav,ookinaalii'i uhsvv tuulvvwhihstaaneehoo'i
data/processed/sentence_audio/Sentence_for_entry_0362.wav,tskwiihsta yvvwi aanataalhiihsiiha tikaatuuhvv khoohi iika
data/processed/sentence_audio/Sentence_for_entry_0945.wav,tsuuntaahstuutii uulthiihsa uunhawo uuniiyaahsthanvv'i
data/processed/sentence_audio/Sentence_for_entry_0273.wav,aniitsiilvvhski tsuwaakhohtii aakhoote'a
data/processed/sentence_audio/Sentence_for_entry_1711.wav,koohiita aahv kaatoohi uunhtsi
data/processed/sentence_audio/Sentence_for_entry_0169.wav,tlookeehsi tiitla taahi'li wahka
data/processed/sentence_audio/Sentence_for_entry_1363_01.wav,kaayuulahs tsvvkheewhsa nuuweehsvv'i
data/processed/sentence_audio/Sentence_for_entry_0808.wav,kato uuhsti uulhsuuwhita thihsuuwhihs
data/processed/sentence_audio/Sentence_for_entry_0056.wav,aataweelakiihskvv tuuleeyhthanv kaahsohii'i
data/processed/sentence_audio/Sentence_for_entry_1755.wav,uutskwalvvthv uulhskwaalhseelv lhkv tootsuulhthatiina
data/processed/sentence_audio/Sentence_for_entry_1426_02.wav,staaya tuulvvwhihstaane
data/processed/sentence_audio/Sentence_for_entry_0956.wav,lha yakwatuuli koohuuhsti kanoohskiita akhiwahihstii'i
data/processed/sentence_audio/Sentence_for_entry_1625.wav,uunhvvhsiiyv whaleehvvka
data/processed/sentence_audio/Sentence_for_entry_0830.wav,kalhkwooki tsuuhsvvhita hsvvntootakwaahsti nikalhstiihskoo'i
data/processed/sentence_audio/Sentence_for_entry_0682.wav,iikaata tikaathihsti taanhtiihsko tsiihstvvna yituuniiyhala
data/processed/sentence_audio/Sentence_for_entry_0800.wav,kanootsi kvhti uuwaatloolhv khaneehsa'i
data/processed/sentence_audio/Sentence_for_entry_0060.wav,tsalvvkwhtihs tsatawoohsti
data/processed/sentence_audio/Sentence_for_entry_1528.wav,oohsiikwutvv aakwataanhtha nookwu
data/processed/sentence_audio/Sentence_for_entry_0892.wav,uuthana tluhkv'i kaluuyhska
data/processed/sentence_audio/Sentence_for_entry_0545.wav,tshuhkahs tiihihstohti tsaneeha
data/processed/sentence_audio/Sentence_for_entry_1790.wav,aakinuulvvnhvv tiikiihsohihstii uweeyvv'i hstaayi kanoohuukiihskvv iyuuhsti
data/processed/sentence_audio/Sentence_for_entry_0994.wav,nikoohiilvv kaahskilvv kalhiho na weehsa
data/processed/sentence_audio/Sentence_for_entry_1596.wav,skoohi iyuulhiiloota kaata uuha
data/processed/sentence_audio/Sentence_for_entry_1102.wav,kato uuhsti tsvvnhihsti
data/processed/sentence_audio/Sentence_for_entry_1295.wav,khanookeeni uulhskwaalhseelv uunvvtsa
data/processed/sentence_audio/Sentence_for_entry_1614.wav,nvvya uuthana aahv uunhaahskwaloo'vv'i
data/processed/sentence_audio/Sentence_for_entry_0801_02.wav,katoo tsalhstaanheeha tsi'lvvhska
data/processed/sentence_audio/Sentence_for_entry_1662.wav,kvvkiihsti uuniikhtha aalhsiinhtiihskoo
data/processed/sentence_audio/Sentence_for_entry_0714.wav,tiihseehihsti aahskiliiyvvhsv khsteela
data/processed/sentence_audio/Sentence_for_entry_0015_02.wav,atakee ayoolhi uunvvtikwu iikaa aatiithahskoo'i
data/processed/sentence_audio/Sentence_for_entry_1497.wav,keethvv uukhi'la thawooti
data/processed/sentence_audio/Sentence_for_entry_0779.wav,eeliihsti yikhanoohvvli naanhaa eekvv'i
data/processed/sentence_audio/Sentence_for_entry_0042.wav,ataanhto yuuleewhihsthana aayoohuuhsko yvvwi
data/processed/sentence_audio/Sentence_for_entry_0801_01.wav,katoo atvvne lha utli ika koohuuhsti tikoowheelikwu teetsikooliiye'a
data/processed/sentence_audio/Sentence_for_entry_0862.wav,katoo uuhsti kalanvvti hineela
data/processed/sentence_audio/Sentence_for_entry_0412.wav,tlha uuhskanvvhsti yuutuuliha
data/processed/sentence_audio/Sentence_for_entry_0126.wav,akayvvli hsalooli tsuuyho kiilhi uunaalha eetuutsi
data/processed/sentence_audio/Sentence_for_entry_0853.wav,uuyhvvtla tsaakiniiyiihskvv akanakhthi aakiitsayoolhvv'i
data/processed/sentence_audio/Sentence_for_entry_0953.wav,tiitaatloohsti tsuwoolhvhtohti kanootsi uutuuliiha
data/processed/sentence_audio/Sentence_for_entry_1096_02.wav,tsalaki kvhti tuulhinoohehthanvv'i
data/processed/sentence_audio/Sentence_for_entry_0671.wav,aakwalhtsvv naanhaa koolhvvhsvv tiitloohihstiiʔi
data/processed/sentence_audio/Sentence_for_entry_0836.wav,kalhtsoote takaaneehskeehi
data/processed/sentence_audio/Sentence_for_entry_0851.wav,kalhtsoote uuyvvhsti yuutuli weehsa kaloohihstii teekaatsalkoohskoo'i
data/processed/sentence_audio/Sentence_for_entry_1740.wav,lha hskwu yakikoohee uuhsoothvv tsitsitookvv'i
data/processed/sentence_audio/Sentence_for_entry_1581.wav,thaliine ukanhta'tv koowheela khanookiihsti
data/processed/sentence_audio/Sentence_for_entry_0305.wav,uwooyeeni uuweehihstaaneehv iyuuhsti lha yuulaahskalvvhee'i
data/processed/sentence_audio/Sentence_for_entry_0790.wav,hilaa nuweethiiya na kaata'ti
data/processed/sentence_audio/Sentence_for_entry_0462.wav,koohsti uuyo aahsvvka
data/processed/sentence_audio/Sentence_for_entry_0302.wav,tsuukiitalhi tikaanhti tiikwhsto tuuniilvvkwhti aniitsalaki
data/processed/sentence_audio/Sentence_for_entry_1706.wav,tsakhsehsteehsti kiilhiihs uuneekuutsita uuniinaatlha'i
data/processed/sentence_audio/Sentence_for_entry_0163.wav,awhi hawiya oohsti akiihsti
data/processed/sentence_audio/Sentence_for_entry_1092.wav,taaniihstayoohihvv ika uuwuuthanhvv'i
data/processed/sentence_audio/Sentence_for_entry_0645.wav,kato hatvvne tehvhkiiloo'ahs
data/processed/sentence_audio/Sentence_for_entry_0681.wav,tikaathti wakilha kaatu
data/processed/sentence_audio/Sentence_for_entry_0543.wav,tshaneela teelv thi'vhsi
data/processed/sentence_audio/Sentence_for_entry_0469.wav,tsaanhthahs iyuuhsti keehsvv athalhawoohihsti
data/processed/sentence_audio/Sentence_for_entry_0575.wav,taakwhalvvhsa'tv taakiikhaneeheeha
data/processed/sentence_audio/Sentence_for_entry_0155.wav,kaatu uukanaahsti akvvhalvvta hskhvhsi
data/processed/sentence_audio/Sentence_for_entry_0900.wav,kaatoohi aathaleehsvv uulvvnv iinata uliiwhootsvv'i
data/processed/sentence_audio/Sentence_for_entry_0552.wav,tootvvtanilvvtsihs heli
data/processed/sentence_audio/Sentence_for_entry_0478.wav,kaniyeekoo kokhstii tiithahskiihski taahskwankootv na'v'i
data/processed/sentence_audio/Sentence_for_entry_0988.wav,kaahsaleeni hanhawoo'vv tooyi heehsvv'i
data/processed/sentence_audio/Sentence_for_entry_1056_02.wav,kaakoo nitayuunvvnvv koowheeli hinaki
data/processed/sentence_audio/Sentence_for_entry_0557.wav,wahskwalahiyvv uutaalhkvv kalvvkwhti koowheeli 'tsiihsa tuutlooyhilvv'i' aatiiha
data/processed/sentence_audio/Sentence_for_entry_0495.wav,koohuuhsti aathooyaawhskv tsikoowhthiiha
data/processed/sentence_audio/Sentence_for_entry_0519.wav,tsthvvkaanvvhs tsithaaka akiihsa ayhkvv'i
data/processed/sentence_audio/Sentence_for_entry_0921.wav,tsuuniilvvwhstaaneehi uunatiithahsti ama uuneewhiitvvhvv'i
data/processed/sentence_audio/Sentence_for_entry_0970.wav,staayi uunvvtsv aalaahskaliihskvv'i
data/processed/sentence_audio/Sentence_for_entry_0316.wav,hilaayvv eeliikwu yhaleena teetsalvvwhihstaaneehv
data/processed/sentence_audio/Sentence_for_entry_0913.wav,nituuneekalvvtakwu taahstiikiihskoo kaakami iika tsuulvvkwhti
data/processed/sentence_audio/Sentence_for_entry_1476.wav,sunaalee itiitla hi'luhtsvv'i
data/processed/sentence_audio/Sentence_for_entry_0874.wav,uweetsi atshuutsa ulvvnhilv'i
data/processed/sentence_audio/Sentence_for_entry_1023_02.wav,uunaliikoohsvv uunataalhoohsa uuneelhunhv analaahskaliihski
